"from","to","strength","direction","in_final_dag"
"pb_klrf1_gzmb_cd27_em_cd8_t_cell_il2_stat5","sex",0.014985014985015,0,FALSE
"pb_klrf1_gzmb_cd27_em_cd8_t_cell_il2_stat5","bc_monocyte_count",0.014985014985015,0.676190476190476,FALSE
"pb_klrf1_gzmb_cd27_em_cd8_t_cell_il2_stat5","bc_platelet_count",0.014985014985015,0.0357142857142857,FALSE
"pb_klrf1_gzmb_cd27_em_cd8_t_cell_il2_stat5","lip_cholesterol_ldl",0.014985014985015,0.142857142857143,FALSE
"pb_klrf1_gzmb_cd27_em_cd8_t_cell_il2_stat5","pb_cm_cd8_t_cell_ifn_alpha",0.014985014985015,0.192857142857143,FALSE
"pb_klrf1_gzmb_cd27_em_cd8_t_cell_il2_stat5","wb_angiogenesis",0.014985014985015,0.452380952380952,FALSE
"pb_klrf1_gzmb_cd27_em_cd8_t_cell_il6_jak_stat3","chem_protein",0.014985014985015,0.369047619047619,FALSE
"pb_klrf1_gzmb_cd27_em_cd8_t_cell_il6_jak_stat3","pb_cd8_mait_ifn_alpha",0.014985014985015,0.547619047619048,FALSE
"pb_klrf1_gzmb_cd27_em_cd8_t_cell_il6_jak_stat3","pb_core_naive_cd8_t_cell_il2_stat5",0.014985014985015,0.614285714285714,FALSE
"pb_klrf1_gzmb_cd27_em_cd8_t_cell_il6_jak_stat3","wb_il_6_jak_stat3_signaling",0.014985014985015,0.328571428571429,FALSE
"pb_klrf1_gzmb_cd27_em_cd8_t_cell_inflammatory","pb_cm_cd8_t_cell_tnfa_nfkb",0.014985014985015,0.416666666666667,FALSE
"pb_klrf1_gzmb_cd27_em_cd8_t_cell_inflammatory","pb_core_memory_b_cell_il6_jak_stat3",0.014985014985015,0.142857142857143,FALSE
"pb_klrf1_gzmb_cd27_em_cd8_t_cell_inflammatory","pb_hla_drhi_cdc2_tnfa_nfkb",0.014985014985015,0.578571428571429,FALSE
"pb_klrf1_gzmb_cd27_em_cd8_t_cell_inflammatory","pb_klrb1_memory_cd4_treg_inflammatory",0.014985014985015,0.59047619047619,FALSE
"pb_klrf1_gzmb_cd27_em_cd8_t_cell_inflammatory","pb_naive_cd4_treg_inflammatory",0.014985014985015,0.690476190476191,FALSE
"pb_klrf1_gzmb_cd27_em_cd8_t_cell_tnfa_nfkb","chem_co2",0.014985014985015,0.0476190476190476,FALSE
"pb_klrf1_gzmb_cd27_em_cd8_t_cell_tnfa_nfkb","CCL4",0.014985014985015,0.0476190476190476,FALSE
"pb_klrf1_gzmb_cd27_em_cd8_t_cell_tnfa_nfkb","pb_core_naive_b_cell_ifn_alpha",0.014985014985015,0.571428571428571,FALSE
"pb_klrf1_gzmb_cd27_em_cd8_t_cell_tnfa_nfkb","pb_hla_drhi_cdc2_il6_jak_stat3",0.014985014985015,0.357142857142857,FALSE
"pb_klrf1_gzmb_cd27_em_cd8_t_cell_tnfa_nfkb","pb_intermediate_monocyte_tnfa_nfkb",0.014985014985015,0.869047619047619,FALSE
"pb_klrf1_gzmb_cd27_em_cd8_t_cell_tnfa_nfkb","l3_gzmb_cd27_em_cd4_t_cell_alt_alr",0.014985014985015,0.440476190476191,FALSE
"pb_klrf1_gzmb_cd27_em_cd8_t_cell_tnfa_nfkb","l3_gzmk_cd27_em_cd8_t_cell_alt_alr",0.014985014985015,0,FALSE
"pb_memory_cd4_treg_ifn_alpha","sex",0.014985014985015,0,FALSE
"pb_memory_cd4_treg_ifn_alpha","chem_ast",0.014985014985015,0.488095238095238,FALSE
"pb_memory_cd4_treg_ifn_alpha","pb_hla_drhi_cdc2_ifn_gamma",0.014985014985015,0.0952380952380952,FALSE
"pb_memory_cd4_treg_ifn_alpha","wb_apoptosis",0.014985014985015,0.135714285714286,FALSE
"pb_memory_cd4_treg_ifn_alpha","wb_g2_m_checkpoint",0.014985014985015,0.130952380952381,FALSE
"pb_memory_cd4_treg_ifn_gamma","pb_cm_cd8_t_cell_tnfa_nfkb",0.014985014985015,0.702380952380952,FALSE
"pb_memory_cd4_treg_ifn_gamma","pb_core_naive_cd4_t_cell_ifn_alpha",0.014985014985015,0.107142857142857,FALSE
"pb_memory_cd4_treg_ifn_gamma","pb_core_naive_cd4_t_cell_inflammatory",0.014985014985015,0.1,FALSE
"pb_memory_cd4_treg_ifn_gamma","pb_gzmk_cd56dim_nk_cell_tnfa_nfkb",0.014985014985015,0.69047619047619,FALSE
"pb_memory_cd4_treg_ifn_gamma","pb_klrb1_memory_cd4_treg_tnfa_nfkb",0.014985014985015,0.171428571428571,FALSE
"pb_memory_cd4_treg_ifn_gamma","pb_naive_cd4_treg_ifn_gamma",0.014985014985015,0.238095238095238,FALSE
"pb_memory_cd4_treg_ifn_gamma","wb_apoptosis",0.014985014985015,0.238095238095238,FALSE
"pb_memory_cd4_treg_ifn_gamma","wb_g2_m_checkpoint",0.014985014985015,0,FALSE
"pb_memory_cd4_treg_ifn_gamma","l2_mait_alr",0.014985014985015,0,FALSE
"pb_memory_cd4_treg_il2_stat5","VEGFA",0.014985014985015,0.255102040816327,FALSE
"pb_memory_cd4_treg_il2_stat5","wb_estrogen_response_late",0.014985014985015,0.309523809523809,FALSE
"pb_memory_cd4_treg_il2_stat5","wb_fatty_acid_metabolism",0.014985014985015,0.25,FALSE
"pb_memory_cd4_treg_il2_stat5","wb_reactive_oxygen_species_pathway",0.014985014985015,0.0714285714285714,FALSE
"pb_memory_cd4_treg_il6_jak_stat3","pb_cm_cd8_t_cell_il2_stat5",0.014985014985015,0.214285714285714,FALSE
"pb_memory_cd4_treg_il6_jak_stat3","pb_gzmb_cd27_em_cd4_t_cell_il6_jak_stat3",0.014985014985015,0.416666666666667,FALSE
"pb_memory_cd4_treg_il6_jak_stat3","wb_pi3k_akt_mtor_signaling",0.014985014985015,0.511904761904762,FALSE
"pb_memory_cd4_treg_il6_jak_stat3","l3_isg_memory_cd8_t_cell_alr",0.014985014985015,0.154761904761905,FALSE
"pb_memory_cd4_treg_inflammatory","sex",0.014985014985015,0,FALSE
"pb_memory_cd4_treg_inflammatory","chem_t_bili",0.014985014985015,0.428571428571429,FALSE
"pb_memory_cd4_treg_inflammatory","FGF21",0.014985014985015,0.142857142857143,FALSE
"pb_memory_cd4_treg_inflammatory","VEGFA",0.014985014985015,0.166666666666667,FALSE
"pb_memory_cd4_treg_inflammatory","l3_cd27_effector_b_cell_alt_alr",0.014985014985015,0.0357142857142857,FALSE
"pb_memory_cd4_treg_tnfa_nfkb","sex",0.014985014985015,0,FALSE
"pb_memory_cd4_treg_tnfa_nfkb","chem_calcium",0.014985014985015,0.147619047619048,FALSE
"pb_memory_cd4_treg_tnfa_nfkb","pb_isg_cd14_monocyte_tnfa_nfkb",0.014985014985015,0.380952380952381,FALSE
"pb_memory_cd4_treg_tnfa_nfkb","pb_isg_memory_cd4_t_cell_inflammatory",0.014985014985015,0.433333333333333,FALSE
"pb_memory_cd4_treg_tnfa_nfkb","wb_apical_junction",0.014985014985015,0.178571428571429,FALSE
"pb_memory_cd4_treg_tnfa_nfkb","wb_myogenesis",0.014985014985015,0.0833333333333333,FALSE
"pb_naive_cd4_treg_ifn_alpha","bc_red_blood_cell_count",0.014985014985015,0,FALSE
"pb_naive_cd4_treg_ifn_alpha","IL18",0.014985014985015,0.404761904761905,FALSE
"pb_naive_cd4_treg_ifn_alpha","pb_core_naive_cd4_t_cell_il2_stat5",0.014985014985015,0.5,FALSE
"pb_naive_cd4_treg_ifn_alpha","pb_core_naive_cd8_t_cell_ifn_gamma",0.014985014985015,0.838095238095238,FALSE
"pb_naive_cd4_treg_ifn_alpha","wb_kras_signaling_dn",0.014985014985015,0.333333333333333,FALSE
"pb_naive_cd4_treg_ifn_alpha","wb_uv_response_dn",0.014985014985015,0,FALSE
"pb_naive_cd4_treg_ifn_alpha","l3_isg_cd14_monocyte_alr",0.014985014985015,0.214285714285714,FALSE
"pb_naive_cd4_treg_ifn_gamma","bc_hemoglobin",0.014985014985015,0.166666666666667,FALSE
"pb_naive_cd4_treg_ifn_gamma","IL6",0.014985014985015,0.0928571428571428,FALSE
"pb_naive_cd4_treg_ifn_gamma","pb_cd8_mait_inflammatory",0.014985014985015,0.309523809523809,FALSE
"pb_naive_cd4_treg_ifn_gamma","pb_isg_memory_cd4_t_cell_tnfa_nfkb",0.014985014985015,0.642857142857143,FALSE
"pb_naive_cd4_treg_ifn_gamma","pb_klrb1_memory_cd4_treg_tnfa_nfkb",0.014985014985015,0.285714285714286,FALSE
"pb_naive_cd4_treg_ifn_gamma","pb_memory_cd4_treg_ifn_gamma",0.014985014985015,0.619047619047619,FALSE
"pb_naive_cd4_treg_ifn_gamma","l2_plasma_cell_alr",0.014985014985015,0,FALSE
"pb_naive_cd4_treg_ifn_gamma","l3_klrb1_memory_cd8_treg_alr",0.014985014985015,0.0714285714285714,FALSE
"pb_naive_cd4_treg_il2_stat5","IFNG",0.014985014985015,0.119047619047619,FALSE
"pb_naive_cd4_treg_il2_stat5","PDCD1",0.014985014985015,0.578571428571429,FALSE
"pb_naive_cd4_treg_il2_stat5","pb_cm_cd4_t_cell_ifn_gamma",0.014985014985015,0.142857142857143,FALSE
"pb_naive_cd4_treg_il2_stat5","pb_cm_cd4_t_cell_il6_jak_stat3",0.014985014985015,0.0833333333333333,FALSE
"pb_naive_cd4_treg_il2_stat5","pb_gzmk_vd2_gdt_il2_stat5",0.014985014985015,0.440476190476191,FALSE
"pb_naive_cd4_treg_il2_stat5","pb_klrb1_memory_cd4_treg_il6_jak_stat3",0.014985014985015,0.628571428571429,FALSE
"pb_naive_cd4_treg_il6_jak_stat3","IL1RN",0.014985014985015,0.107142857142857,FALSE
"pb_naive_cd4_treg_il6_jak_stat3","pb_hla_drhi_cdc2_il6_jak_stat3",0.014985014985015,0.297619047619048,FALSE
"pb_naive_cd4_treg_il6_jak_stat3","pb_klrb1_memory_cd4_treg_ifn_gamma",0.014985014985015,0.571428571428571,FALSE
"pb_naive_cd4_treg_il6_jak_stat3","wb_notch_signaling",0.014985014985015,0.128571428571429,FALSE
"pb_naive_cd4_treg_il6_jak_stat3","l2_mait_alr",0.014985014985015,0.333333333333333,FALSE
"pb_naive_cd4_treg_inflammatory","bc_platelet_count",0.014985014985015,0,FALSE
"pb_naive_cd4_treg_inflammatory","KLRD1",0.014985014985015,0,FALSE
"pb_naive_cd4_treg_inflammatory","pb_cm_cd4_t_cell_ifn_gamma",0.014985014985015,0.464285714285714,FALSE
"pb_naive_cd4_treg_inflammatory","pb_core_memory_b_cell_ifn_gamma",0.014985014985015,0.380952380952381,FALSE
"pb_naive_cd4_treg_inflammatory","pb_core_naive_cd8_t_cell_inflammatory",0.014985014985015,0.142857142857143,FALSE
"pb_naive_cd4_treg_inflammatory","pb_klrf1_gzmb_cd27_em_cd8_t_cell_inflammatory",0.014985014985015,0.309523809523809,FALSE
"pb_naive_cd4_treg_inflammatory","wb_apical_junction",0.014985014985015,0.704761904761905,FALSE
"pb_naive_cd4_treg_inflammatory","wb_heme_metabolism",0.014985014985015,0.242857142857143,FALSE
"pb_naive_cd4_treg_inflammatory","l3_isg_naive_b_cell_alr",0.014985014985015,0.440476190476191,FALSE
"pb_naive_cd4_treg_tnfa_nfkb","IL10",0.014985014985015,0.0357142857142857,FALSE
"pb_naive_cd4_treg_tnfa_nfkb","pb_cd56bright_nk_cell_il6_jak_stat3",0.014985014985015,0.542857142857143,FALSE
"pb_naive_cd4_treg_tnfa_nfkb","pb_core_cd14_monocyte_il2_stat5",0.014985014985015,0.226190476190476,FALSE
"pb_naive_cd4_treg_tnfa_nfkb","pb_core_naive_cd4_t_cell_il6_jak_stat3",0.014985014985015,0.257142857142857,FALSE
"pb_naive_cd4_treg_tnfa_nfkb","l2_pdc_alr",0.014985014985015,0,FALSE
"pb_pdc_ifn_alpha","bc_basophil_count",0.014985014985015,0.127551020408163,FALSE
"pb_pdc_ifn_alpha","chem_glucose",0.014985014985015,0.178571428571429,FALSE
"pb_pdc_ifn_alpha","pb_core_cd16_monocyte_ifn_gamma",0.014985014985015,0.535714285714286,FALSE
"pb_pdc_ifn_alpha","pb_core_cd16_monocyte_il6_jak_stat3",0.014985014985015,0.464285714285714,FALSE
"pb_pdc_ifn_alpha","wb_spermatogenesis",0.014985014985015,0.295238095238095,FALSE
"pb_pdc_ifn_alpha","l2_treg_alr",0.014985014985015,0.142857142857143,FALSE
"pb_pdc_ifn_alpha","l3_c1q_cd16_monocyte_alr",0.014985014985015,0.273809523809524,FALSE
"pb_pdc_ifn_alpha","l3_klrf1_gzmb_cd27_memory_cd4_t_cell_alr",0.014985014985015,0,FALSE
"pb_pdc_ifn_gamma","bc_basophil_count",0.014985014985015,0.0285714285714286,FALSE
"pb_pdc_ifn_gamma","bc_hematocrit",0.014985014985015,0.0476190476190476,FALSE
"pb_pdc_ifn_gamma","chem_albumin",0.014985014985015,0.523809523809524,FALSE
"pb_pdc_ifn_gamma","chem_t_bili",0.014985014985015,0.0714285714285714,FALSE
"pb_pdc_ifn_gamma","CCL2",0.014985014985015,0.0476190476190476,FALSE
"pb_pdc_ifn_gamma","IL1RN",0.014985014985015,0.142857142857143,FALSE
"pb_pdc_ifn_gamma","HAVCR2",0.014985014985015,0.261904761904762,FALSE
"pb_pdc_ifn_gamma","pb_core_naive_b_cell_ifn_alpha",0.014985014985015,0.702380952380952,FALSE
"pb_pdc_ifn_gamma","l3_type_2_polarized_memory_b_cell_alr",0.014985014985015,0,FALSE
"pb_pdc_il2_stat5","sex",0.014985014985015,0,FALSE
"pb_pdc_il2_stat5","cmv",0.014985014985015,0,FALSE
"pb_pdc_il2_stat5","bc_basophil_count",0.014985014985015,0.107142857142857,FALSE
"pb_pdc_il2_stat5","bc_eosinophil_count",0.014985014985015,0.0952380952380952,FALSE
"pb_pdc_il2_stat5","CXCL8",0.014985014985015,0,FALSE
"pb_pdc_il2_stat5","l3_asdc",0.014985014985015,0.0476190476190476,FALSE
"pb_pdc_il2_stat5","pb_hla_drhi_cdc2_il2_stat5",0.014985014985015,0.809523809523809,FALSE
"pb_pdc_il2_stat5","l2_effector_b_cell_alr",0.014985014985015,0.0714285714285714,FALSE
"pb_pdc_il2_stat5","l3_isg_naive_cd4_t_cell_alr",0.014985014985015,0.357142857142857,FALSE
"pb_pdc_il6_jak_stat3","bc_rdw",0.014985014985015,0,FALSE
"pb_pdc_il6_jak_stat3","lip_triglycerides",0.014985014985015,0.0476190476190476,FALSE
"pb_pdc_il6_jak_stat3","HAVCR2",0.014985014985015,0.488095238095238,FALSE
"pb_pdc_il6_jak_stat3","l3_plasma_cell",0.014985014985015,0.0714285714285714,FALSE
"pb_pdc_il6_jak_stat3","pb_cd56bright_nk_cell_tnfa_nfkb",0.014985014985015,0.297619047619048,FALSE
"pb_pdc_il6_jak_stat3","pb_cd8_mait_il2_stat5",0.014985014985015,0.652380952380952,FALSE
"pb_pdc_il6_jak_stat3","pb_core_naive_cd4_t_cell_ifn_gamma",0.014985014985015,0.642857142857143,FALSE
"pb_pdc_il6_jak_stat3","pb_core_naive_cd4_t_cell_tnfa_nfkb",0.014985014985015,0.490476190476191,FALSE
"pb_pdc_il6_jak_stat3","pb_gzmk_vd2_gdt_il6_jak_stat3",0.014985014985015,0.323809523809524,FALSE
"pb_pdc_il6_jak_stat3","l1_platelet_alr",0.014985014985015,0.371428571428571,FALSE
"pb_pdc_inflammatory","pb_cm_cd4_t_cell_il6_jak_stat3",0.014985014985015,0.202380952380952,FALSE
"pb_pdc_tnfa_nfkb","pb_core_naive_cd4_t_cell_il2_stat5",0.014985014985015,0.428571428571429,FALSE
"pb_pdc_tnfa_nfkb","pb_gzmk_vd2_gdt_il6_jak_stat3",0.014985014985015,0.147619047619048,FALSE
"pb_pdc_tnfa_nfkb","wb_adipogenesis",0.014985014985015,0.276190476190476,FALSE
"pb_pdc_tnfa_nfkb","wb_coagulation",0.014985014985015,0.0476190476190476,FALSE
"pb_pdc_tnfa_nfkb","l3_isg_cd16_monocyte_alr",0.014985014985015,0.571428571428571,FALSE
"pb_transitional_b_cell_ifn_alpha","chem_creatinine",0.014985014985015,0.0714285714285714,FALSE
"pb_transitional_b_cell_ifn_alpha","infl_esr",0.014985014985015,0.171428571428571,FALSE
"pb_transitional_b_cell_ifn_alpha","l3_erythrocyte",0.014985014985015,0.154761904761905,FALSE
"pb_transitional_b_cell_ifn_alpha","l3_ilc",0.014985014985015,0.0714285714285714,FALSE
"pb_transitional_b_cell_ifn_alpha","pb_cm_cd8_t_cell_tnfa_nfkb",0.014985014985015,0.547619047619048,FALSE
"pb_transitional_b_cell_ifn_alpha","pb_core_naive_b_cell_il6_jak_stat3",0.014985014985015,0.452380952380952,FALSE
"pb_transitional_b_cell_ifn_alpha","pb_hla_drhi_cdc2_il6_jak_stat3",0.014985014985015,0.642857142857143,FALSE
"pb_transitional_b_cell_ifn_alpha","pb_isg_memory_cd4_t_cell_il2_stat5",0.014985014985015,0,FALSE
"pb_transitional_b_cell_ifn_alpha","wb_apical_surface",0.014985014985015,0.309523809523809,FALSE
"pb_transitional_b_cell_ifn_alpha","l3_il1b_cd14_monocyte_alr",0.014985014985015,0.202380952380952,FALSE
"pb_transitional_b_cell_ifn_gamma","IL15",0.014985014985015,0,FALSE
"pb_transitional_b_cell_ifn_gamma","pb_cd56bright_nk_cell_il2_stat5",0.014985014985015,0.142857142857143,FALSE
"pb_transitional_b_cell_ifn_gamma","pb_cm_cd4_t_cell_ifn_gamma",0.014985014985015,0.476190476190476,FALSE
"pb_transitional_b_cell_ifn_gamma","pb_gzmb_cd27_em_cd4_t_cell_il6_jak_stat3",0.014985014985015,0.452380952380952,FALSE
"pb_transitional_b_cell_ifn_gamma","pb_intermediate_monocyte_ifn_gamma",0.014985014985015,0.44047619047619,FALSE
"pb_transitional_b_cell_ifn_gamma","pb_intermediate_monocyte_il6_jak_stat3",0.014985014985015,0.309523809523809,FALSE
"pb_transitional_b_cell_ifn_gamma","wb_estrogen_response_late",0.014985014985015,0.214285714285714,FALSE
"pb_transitional_b_cell_ifn_gamma","wb_il_2_stat5_signaling",0.014985014985015,0,FALSE
"pb_transitional_b_cell_il2_stat5","l3_transitional_b_cell",0.014985014985015,0.178571428571429,FALSE
"pb_transitional_b_cell_il2_stat5","pb_core_cd16_monocyte_tnfa_nfkb",0.014985014985015,0.385714285714286,FALSE
"pb_transitional_b_cell_il2_stat5","pb_core_naive_cd4_t_cell_tnfa_nfkb",0.014985014985015,0.107142857142857,FALSE
"pb_transitional_b_cell_il2_stat5","wb_adipogenesis",0.014985014985015,0.119047619047619,FALSE
"pb_transitional_b_cell_il2_stat5","wb_allograft_rejection",0.014985014985015,0.619047619047619,FALSE
"pb_transitional_b_cell_il2_stat5","wb_mtorc1_signaling",0.014985014985015,0.0476190476190476,FALSE
"pb_transitional_b_cell_il6_jak_stat3","GDF15",0.014985014985015,0.0714285714285714,FALSE
"pb_transitional_b_cell_il6_jak_stat3","KLRD1",0.014985014985015,0.238095238095238,FALSE
"pb_transitional_b_cell_il6_jak_stat3","pb_core_naive_cd8_t_cell_il2_stat5",0.014985014985015,0.75,FALSE
"pb_transitional_b_cell_il6_jak_stat3","pb_isg_cd14_monocyte_il2_stat5",0.014985014985015,0.607142857142857,FALSE
"pb_transitional_b_cell_il6_jak_stat3","pb_isg_memory_cd4_t_cell_il2_stat5",0.014985014985015,0.142857142857143,FALSE
"pb_transitional_b_cell_il6_jak_stat3","wb_hedgehog_signaling",0.014985014985015,0.128571428571429,FALSE
"pb_transitional_b_cell_il6_jak_stat3","l1_nk_cell_alr",0.014985014985015,0.228571428571429,FALSE
"pb_transitional_b_cell_inflammatory","l3_plasma_cell",0.014985014985015,0.0714285714285714,FALSE
"pb_transitional_b_cell_inflammatory","pb_cm_cd8_t_cell_ifn_gamma",0.014985014985015,0.433333333333333,FALSE
"pb_transitional_b_cell_inflammatory","l3_klrf1_effector_vd1_gdt_alr",0.014985014985015,0,FALSE
"pb_transitional_b_cell_inflammatory","l1_b_cell_alr",0.014985014985015,0,FALSE
"pb_transitional_b_cell_tnfa_nfkb","lip_cholesterol_total",0.014985014985015,0.154761904761905,FALSE
"pb_transitional_b_cell_tnfa_nfkb","CHI3L1",0.014985014985015,0.142857142857143,FALSE
"wb_adipogenesis","chem_bun",0.014985014985015,0.314285714285714,FALSE
"wb_adipogenesis","CHI3L1",0.014985014985015,0.19047619047619,FALSE
"wb_adipogenesis","pb_core_cd16_monocyte_inflammatory",0.014985014985015,0.428571428571429,FALSE
"wb_adipogenesis","pb_intermediate_monocyte_ifn_alpha",0.014985014985015,0.785714285714286,FALSE
"wb_adipogenesis","pb_isg_cd14_monocyte_ifn_alpha",0.014985014985015,0.964285714285714,FALSE
"wb_adipogenesis","pb_pdc_tnfa_nfkb",0.014985014985015,0.580952380952381,FALSE
"wb_adipogenesis","pb_transitional_b_cell_il2_stat5",0.014985014985015,0.738095238095238,FALSE
"wb_adipogenesis","wb_bile_acid_metabolism",0.014985014985015,0.238095238095238,FALSE
"wb_adipogenesis","l3_klrf1_effector_vd1_gdt_alt_alr",0.014985014985015,0.476190476190476,FALSE
"wb_allograft_rejection","IFNG",0.014985014985015,0.285714285714286,FALSE
"wb_allograft_rejection","pb_core_memory_b_cell_il2_stat5",0.014985014985015,0.857142857142857,FALSE
"wb_allograft_rejection","pb_gzmk_cd56dim_nk_cell_il2_stat5",0.014985014985015,0.785714285714286,FALSE
"wb_allograft_rejection","pb_transitional_b_cell_il2_stat5",0.014985014985015,0.380952380952381,FALSE
"wb_allograft_rejection","wb_myogenesis",0.014985014985015,0.166666666666667,FALSE
"wb_androgen_response","GDF15",0.014985014985015,0.357142857142857,FALSE
"wb_androgen_response","l3_plasma_cell",0.014985014985015,0.142857142857143,FALSE
"wb_androgen_response","pb_cm_cd8_t_cell_ifn_alpha",0.014985014985015,1,FALSE
"wb_androgen_response","pb_core_memory_b_cell_il6_jak_stat3",0.014985014985015,0.726190476190476,FALSE
"wb_androgen_response","pb_isg_memory_cd4_t_cell_tnfa_nfkb",0.014985014985015,1,FALSE
"wb_androgen_response","wb_cholesterol_homeostasis",0.014985014985015,0.380952380952381,FALSE
"wb_androgen_response","wb_pancreas_beta_cells",0.014985014985015,0.321428571428571,FALSE
"wb_androgen_response","l2_cd56bright_nk_cell_alr",0.014985014985015,0.285714285714286,FALSE
"wb_angiogenesis","chem_alkaline_phosphatase",0.014985014985015,0.357142857142857,FALSE
"wb_angiogenesis","chem_t_bili",0.014985014985015,0.285714285714286,FALSE
"wb_angiogenesis","CCL3",0.014985014985015,0.345238095238095,FALSE
"wb_angiogenesis","IL15",0.014985014985015,0.25,FALSE
"wb_angiogenesis","HAVCR2",0.014985014985015,0.0857142857142857,FALSE
"wb_angiogenesis","pb_cd56bright_nk_cell_inflammatory",0.014985014985015,0.892857142857143,FALSE
"wb_angiogenesis","pb_core_cd14_monocyte_ifn_alpha",0.014985014985015,0.638095238095238,FALSE
"wb_angiogenesis","pb_gzmk_vd2_gdt_tnfa_nfkb",0.014985014985015,0.857142857142857,FALSE
"wb_angiogenesis","pb_klrf1_gzmb_cd27_em_cd8_t_cell_il2_stat5",0.014985014985015,0.404761904761905,FALSE
"wb_angiogenesis","wb_e2f_targets",0.014985014985015,0.309523809523809,FALSE
"wb_angiogenesis","wb_hedgehog_signaling",0.014985014985015,0.428571428571428,FALSE
"wb_angiogenesis","wb_myogenesis",0.014985014985015,0.333333333333333,FALSE
"wb_angiogenesis","wb_reactive_oxygen_species_pathway",0.014985014985015,0.333333333333333,FALSE
"wb_apical_junction","IL1RN",0.014985014985015,0.333333333333333,FALSE
"wb_apical_junction","pb_core_memory_b_cell_il2_stat5",0.014985014985015,0.628571428571429,FALSE
"wb_apical_junction","pb_core_naive_cd8_t_cell_ifn_gamma",0.014985014985015,0.928571428571429,FALSE
"wb_apical_junction","pb_core_naive_cd8_t_cell_tnfa_nfkb",0.014985014985015,0.666666666666667,FALSE
"wb_apical_junction","pb_isg_memory_cd4_t_cell_il6_jak_stat3",0.014985014985015,0.714285714285714,FALSE
"wb_apical_junction","pb_memory_cd4_treg_tnfa_nfkb",0.014985014985015,0.821428571428571,FALSE
"wb_apical_junction","pb_naive_cd4_treg_inflammatory",0.014985014985015,0.295238095238095,FALSE
"wb_apical_junction","wb_myc_targets_v2",0.014985014985015,0.55952380952381,FALSE
"wb_apical_junction","wb_oxidative_phosphorylation",0.014985014985015,0.238095238095238,FALSE
"wb_apical_junction","l2_cd8aa_alr",0.014985014985015,0.547619047619048,FALSE
"wb_apical_junction","l2_mait_alr",0.014985014985015,0.380952380952381,FALSE
"wb_apical_junction","l2_treg_alr",0.014985014985015,0.580952380952381,FALSE
"wb_apical_junction","l3_gzmb_cd27_em_cd4_t_cell_alr",0.014985014985015,0.323809523809524,FALSE
"wb_apical_junction","l3_klrb1_memory_cd4_treg_alr",0.014985014985015,0.519047619047619,FALSE
"wb_apical_junction","l1_monocyte_alr",0.014985014985015,0.428571428571429,FALSE
"wb_apical_surface","l3_cd56bright_nk_cell",0.014985014985015,0.0357142857142857,FALSE
"wb_apical_surface","pb_isg_memory_cd4_t_cell_il6_jak_stat3",0.014985014985015,0.404761904761905,FALSE
"wb_apical_surface","pb_transitional_b_cell_ifn_alpha",0.014985014985015,0.547619047619048,FALSE
"wb_apical_surface","wb_hedgehog_signaling",0.014985014985015,0.380952380952381,FALSE
"wb_apical_surface","wb_wnt_beta_catenin_signaling",0.014985014985015,0.55952380952381,FALSE
"wb_apical_surface","l2_intermediate_monocyte_alr",0.014985014985015,0.19047619047619,FALSE
"wb_apical_surface","l3_isg_cdc2_alr",0.014985014985015,0.309523809523809,FALSE
"wb_apical_surface","l3_klrb1_memory_cd4_treg_alr",0.014985014985015,0.428571428571429,FALSE
"wb_apoptosis","pb_core_naive_b_cell_tnfa_nfkb",0.014985014985015,0.952380952380952,FALSE
"wb_apoptosis","pb_isg_memory_cd4_t_cell_ifn_alpha",0.014985014985015,0.414285714285714,FALSE
"wb_apoptosis","pb_memory_cd4_treg_ifn_alpha",0.014985014985015,0.721428571428571,FALSE
"wb_apoptosis","pb_memory_cd4_treg_ifn_gamma",0.014985014985015,0.761904761904762,FALSE
"wb_apoptosis","wb_coagulation",0.014985014985015,0.238095238095238,FALSE
"wb_apoptosis","wb_uv_response_up",0.014985014985015,0.642857142857143,FALSE
"wb_apoptosis","l2_transitional_b_cell_alr",0.014985014985015,0.19047619047619,FALSE
"wb_apoptosis","l2_memory_cd4_t_cell_alr",0.014985014985015,0.442857142857143,FALSE
"wb_apoptosis","l2_memory_cd8_t_cell_alr",0.014985014985015,0.452380952380952,FALSE
"wb_apoptosis","l3_klrf1_gzmb_cd27_em_cd8_t_cell_alt_alr",0.014985014985015,0.738095238095238,FALSE
"wb_bile_acid_metabolism","chem_alt",0.014985014985015,0.25,FALSE
"wb_bile_acid_metabolism","GDF15",0.014985014985015,0.107142857142857,FALSE
"wb_bile_acid_metabolism","TNFRSF1B",0.014985014985015,0.785714285714286,FALSE
"wb_bile_acid_metabolism","l3_baeomap_cell",0.014985014985015,0.285714285714286,FALSE
"wb_bile_acid_metabolism","l3_cdc1",0.014985014985015,0.25,FALSE
"wb_bile_acid_metabolism","pb_cd8_mait_ifn_gamma",0.014985014985015,0.857142857142857,FALSE
"wb_bile_acid_metabolism","pb_core_memory_b_cell_il2_stat5",0.014985014985015,0.738095238095238,FALSE
"wb_bile_acid_metabolism","pb_core_naive_b_cell_il2_stat5",0.014985014985015,0.857142857142857,FALSE
"wb_bile_acid_metabolism","pb_gzmb_cd27_em_cd4_t_cell_il6_jak_stat3",0.014985014985015,0.595238095238095,FALSE
"wb_bile_acid_metabolism","pb_hla_drhi_cdc2_il2_stat5",0.014985014985015,0.595238095238095,FALSE
